-0.1316,-0.3152,8.39080569166211,0.1042,-0.5706,-0.2792,-0.2248,-0.31,0.1972
-0.1084,0.1726,-0.00639999999999997,-0.5244,-0.3728,-0.1272,0.029,3.70380280412371,-0.0496
-0.149,-0.2284,0.0664,0.1718,0.0872,-0.4796,-0.0636,-0.1812,-0.1552
-0.178,-0.1994,-0.4064,3.78978460264901,0.0876,0.0336,-0.0376,-0.4238,-0.074
-0.2834,0.3548,-0.2514,0.0404,-0.3534,3.82837612548381,-0.0122,0.1784,-0.3144
3.81945577199098,-0.0928,4.0372561738424,-0.554,3.81286178291374,-0.554,-0.0626,-0.3152,-0.0364
-0.00239999999999998,-0.05,-0.1062,0.0156,-0.3598,-0.2414,-0.2634,-0.1344,0.147
4.53590717625534,0.2086,4.3139083385061,-0.1252,-0.3324,-0.3192,0.0932,-0.000400000000000011,3.94911418699187
-0.101,0.084,-0.2522,-0.305,-0.4368,0.1654,0.2828,-0.164,-0.0086
4.21965577199098,0.3116,4.1935083385061,0.1758,-0.2276,4.34037307853843,3.50915452857438,0.0246,0.1682
-0.5722,-0.407,0.3314,0.0524,0.1454,0.277,-0.041,-1.0186,-0.008
0.0574,0.1092,4.1480561738424,0.1954,-0.6346,-0.0882,-0.4186,-0.3586,0.1682
-0.3694,0.0046,-0.209,-0.0122,-0.27,0.0426,0.00859999999999999,-0.3438,-0.276
0.1836,-0.1528,-0.2216,-0.0442,0.3486,0.0476,0.3234,-0.3244,-0.1316
-0.317,-0.3272,-0.3004,0.1144,-0.0776,0.044,0.2566,0.1064,-0.7898
4.16965577199098,-0.3242,-0.0672,-0.244,0.13,0.0188,4.11271200661294,0.0506,-0.305
3.79111156601843,0.5356,-0.0568,0.1444,-0.0366,-0.3174,-0.5028,-0.3902,-0.0336
0.1972,0.2194,3.94741814398669,0.3782,3.68003667621777,0.0536,0.1914,0.0932,-0.5042
-0.6872,-0.3374,3.88534951781971,0.0502,-0.2434,-0.2006,-0.3504,-0.4322,0.1934
0.0908,0.033,0.1314,-0.0776,-0.1042,-0.4592,0.3174,-0.3328,-0.1738
0.0334,3.80632738746319,-0.1582,3.91898460264901,-0.3486,-0.1162,0.0682,0.0854,-0.00719999999999998
4.25845577199098,-0.7132,0.1682,3.93060819604613,-0.2414,-0.216,-0.2766,-0.2314,-0.0386
-0.2008,-0.1416,0.1678,0.007,-0.4006,0.2654,0.00459999999999998,0.0198,-0.00979999999999999
4.28470717625534,0.029,-0.3314,-0.6432,3.27746178291374,0.6852,-0.1022,0.115,0.2696
4.57651156601843,-0.1694,0.4506,3.68242115183246,-0.1892,-0.00819999999999999,-0.3608,0.3984,0.0492
0.183,-0.7224,-0.1414,-0.4618,-0.0698,-0.0776,3.87682009374363,0.1094,-0.3634
-0.35,0.1818,4.14141814398669,-0.4936,-0.6486,3.99525130344108,-0.2776,-0.6048,3.94531418699187
0.1198,0.014,-0.2212,0.354,-0.3522,0.0482,-0.3994,-0.2468,-0.1348
-0.105,-0.101,-0.192,3.70042115183246,0.1368,-0.2306,-0.207,-0.1066,-0.3008
0.0198,0.2046,-0.093,-0.8136,-0.5938,-0.4442,-0.3466,-0.451,-0.3696
4.19250717625534,-0.2918,0.1082,0.085,0.1494,3.54648202201386,0.1478,-0.0502,4.21031418699187
-0.2386,-0.1542,4.4455083385061,-0.3614,0.0784,-0.2032,3.43333088622998,-0.156,0.2708
-0.2194,3.80972738746319,3.5610561738424,-0.5392,0.0312,0.1168,3.90682009374363,-0.4642,-0.4258
-0.3112,0.1988,-0.487,-0.0302,-0.4672,-0.4022,-0.153,0.2102,-0.3716
0.1336,-0.3842,-0.1448,4.06118460264901,0.2326,0.1626,-0.035,-0.1012,0.123
-0.2838,-0.205,-0.0268,0.2346,0.1548,0.1104,-0.1642,3.77368843427182,-0.5636
-0.6188,-0.0862,-0.4092,-0.052,3.77946178291374,0.3696,0.2296,-0.1446,0.2624
-0.5326,-0.383,-0.4974,0.2846,-0.0114,-0.1328,0.1944,0.0284,0.0118
-0.2674,-0.0044,0.2656,-0.3092,-0.00899999999999999,-0.2856,-0.1872,-0.096,-0.023
-0.0424,-0.271,-0.00560000000000001,0.023,0.1206,0.0212,-0.1888,-0.0398,-0.083
-0.557,-0.08,-0.5798,-0.459,3.75543667621777,-0.1184,0.0032,4.05380280412371,3.09102854251012
0.0312,4.31629706441394,-0.0474,-0.6862,-0.126,0.1314,-0.2462,-0.621,-0.1528
0.22,-0.058,0.3258,-0.0606,0.119,-0.2942,-0.1122,0.031,0.1316
3.99925577199098,-0.0402,-0.1992,4.05378460264901,0.3358,-0.1592,0.2804,0.119,-0.1448
-0.206,0.0736,-0.2316,-0.104,0.0014,-0.4488,-0.3442,0.369,-0.0532
0.2002,0.1436,0.017,0.073,0.103,-0.2282,-0.0176,-0.3368,-0.3624
-0.5056,-0.2418,0.1588,-0.0974,0.337,3.45577612548381,0.4732,0.1348,-0.4736
-0.3604,4.07372738746319,-0.0112,-0.387,3.78823667621777,0.041,7.50391411374789,0.0232,-0.1448
-0.1746,-0.322,8.37796451234851,-0.5952,-0.2964,-0.0408,-0.2076,-0.2598,0.274
0.0742,-0.203,4.37914951781971,-0.0206,-0.0816,-0.407,0.4972,-0.0126,4.11231418699187
-0.257,-0.676,-0.5392,-0.1286,0.017,-0.2646,0.0224,-0.277,0.4878
-0.4174,-0.3694,-0.043,0.0966,-0.15,3.82057612548381,0.028,-0.0134,0.0946
-0.081,-0.0198,-0.1052,4.06200819604613,-0.0276,-0.057,0.3542,3.7130286538858,0.1618
-0.5442,-0.4374,-0.446,4.10558460264901,-0.1186,-0.2422,3.93149402000426,-0.0258,0.0608
-0.4244,0.33,-0.037,0.077,0.0608,-0.0366,4.02151200661294,-0.5664,-0.3608
4.13650717625534,-0.2376,-0.3768,-0.4108,-0.13,-0.2274,-0.3486,0.195,-0.5172
-0.1118,0.3566,0.1964,3.89182115183246,-0.4596,-0.2732,0.2016,-0.203,-0.3874
3.84245577199098,0.1032,-0.3172,-0.3002,-0.1646,-0.3218,-0.0514,0.0058,0.1088
-0.3306,0.2972,0.0338,0.0264,-0.3886,0.1548,-0.331,3.19948843427182,-0.2594
-0.1132,3.90149706441394,8.02087431782909,0.0116,0.0592,-0.281,-0.5862,-0.2144,-0.0956
0.1832,0.4082,3.99174951781971,-0.145,-0.01,3.90748202201386,-0.366,-0.358,-0.389
0.0872,-0.0582,-0.2684,0.1512,-0.0276,0.0976,-0.1356,-0.2864,-0.2548
-0.1384,0.4006,-0.0898,-0.5668,-0.2568,-0.3216,0.467,0.2116,-0.0528
-0.2186,-0.1554,-0.011,0.0566,0.2308,-0.074,0.1884,3.73820280412371,0.4214
0.31,0.0454,-0.475,0.177,-0.3142,0.0762,0.0742,0.0974,0.0994
0.1448,-0.305,-0.295,0.1328,4.11666146341463,-0.1716,-0.2308,0.1662,-0.4462
4.11911156601843,0.2726,0.3198,-0.1854,-0.1212,3.64168202201386,-0.3076,0.0434,-0.1514
-0.1484,-0.2558,3.46561814398669,0.1478,-0.3696,0.3016,0.6488,0.0994,0.2408
-0.2016,4.24780376586165,3.77421814398669,0.0906,0.0318,-0.1276,0.1954,-0.486,-0.167
-0.2082,0.0692,4.3003083385061,0.167,0.395,0.0618,-0.179,0.0606,-0.2494
-0.0848,0.0956,-0.1,-0.4084,-0.2764,-0.2454,0.0533999999999999,-0.304,-0.4582
-0.4772,0.105,-0.0494,0.0846,-0.148,-0.121,0.2882,0.2864,-0.295
4.08411156601843,-0.1552,-0.1722,-0.469,0.1724,-0.424,0.1756,-0.00820000000000001,0.0362
0.2108,4.32820376586165,-0.2628,-0.1606,0.1284,-0.0448,-0.6874,0.0396,-0.4074
0.07,0.2664,-0.0408,-0.0012,-0.1006,0.4994,0.284,-0.633,-0.4506
0.0498,-0.5054,4.1699083385061,-0.4366,-0.066,-0.3026,3.49289402000426,-0.43,-0.2394
-0.0454,-0.033,0.177,0.2792,-0.3434,-0.4186,-0.4918,-0.2384,-0.1892
0.1792,-0.2648,0.0554,0.1338,-0.4092,-0.2284,-0.0945999999999999,-0.1392,-0.36
-0.146,-0.2592,-0.586,0.2156,-0.2708,-0.2076,0.4182,3.89420280412371,-0.1766
-0.407,-0.0988,8.57945785632581,-0.0168,0.0882,-0.211,0.1794,-0.294,-0.00920000000000001
-0.113,-0.6208,0.4226,0.0234,3.64926146341463,-0.7762,0.3236,0.4556,-0.3916
-0.616,0.2164,-0.267,-0.2558,0.3002,-0.2434,0.0462,-0.1308,0.4928
0.0452,4.65129706441394,-0.2926,-0.3274,0.00760000000000002,0.0354,-0.0666,4.11780280412371,3.58442854251012
-0.249,-0.3042,-0.0858,3.82697219055374,0.2244,-0.1796,-0.5382,0.2362,0.1778
0.0578,-0.389,0.3674,4.03738460264901,-0.1278,-0.2426,-0.4904,0.1378,-0.2766
-0.2116,0.4152,-0.119,-0.4414,0.0248,-0.3904,-0.065,0.221,-0.052
-0.0262,-0.5024,-0.3808,-0.2072,0.0732,-0.2758,-0.1516,0.0746,-0.6678
-0.0522,0.2976,-0.2062,0.1638,3.61406146341463,0.0782,-0.1198,0.2098,0.133
0.0684,0.3876,-0.3998,0.0556,-0.0224,3.69368202201386,-0.2594,0.1214,0.0286
-0.1862,0.1252,-0.00880000000000003,0.0428,-0.1698,-0.1826,0.1536,-0.3444,0.2408
0.2118,-0.3404,0.0116,0.00399999999999999,0.2288,0.0754,-0.0116,-0.0138,-0.4778
-0.2932,-0.3052,-0.0596,-0.2478,-0.1704,0.1038,-0.5066,0.155,-0.3416
4.53330717625534,-0.1782,-0.1226,3.93818460264901,-0.0954,-0.1704,0.3528,-0.3364,-0.2718
0.0246,-0.2422,-0.3152,-0.061,-0.1704,-0.1324,3.74491200661294,0.1548,-0.1114
-0.1146,-0.1406,0.047,0.4114,0.0864,0.0026,-0.5142,-0.5304,3.42562854251012
0.5642,-0.0802,0.00419999999999998,0.0178,-0.5754,0.1032,-0.7628,0.1766,-0.3
4.07145577199098,-0.2856,0.3666,-0.1718,-0.1436,0.0634,0.2678,-0.2314,-0.2266
4.38111156601843,-0.1518,0.1002,4.03731980773082,-0.5176,-0.2524,-0.133,3.2576286538858,-0.5816
3.90025577199098,-0.267,-0.161,0.128,3.53806178291374,-0.147,-0.227,-0.2362,-0.00260000000000002
-0.0464,-0.0648,-0.0266,3.50278460264901,-0.4462,0,-0.4854,-0.2322,-0.1442
0.144,-0.0496,0.2446,0.0688,-0.123,-0.0636,0.342,-0.0946,-0.233
-0.0738,-0.1484,-0.3832,0.00979999999999999,-0.00320000000000001,-0.098,0.1978,-0.4138,0.048
0.2578,-0.0674,-0.097,-0.2648,-0.3378,-0.1232,-0.2092,3.1500286538858,0.1734
-0.3506,0.1018,3.9960561738424,-0.1224,0.2654,-0.0362,0.1776,-0.0874,-0.692
-0.061,-0.243,0.2274,-0.0924,-0.1868,-0.4002,-0.1862,-0.2788,-0.0106
-0.0984,-0.0772,0.0534,0.11,-0.591,-0.2534,0.2266,-0.2052,-0.248
0.043,-0.5038,-0.6302,-0.277,-0.4068,-0.072,-0.6094,-0.303,-0.3656
0.114,-0.133,0.1548,0.0406,-0.2146,-0.1322,-0.57,-0.9154,-0.5054
-0.4154,-0.1084,-0.0112,-0.1432,3.67666178291374,-0.0164,3.46573088622998,3.97408843427182,-0.0526
4.15125577199098,-0.1924,-0.3892,-0.291,-0.7496,-0.2084,0.0126,-0.0996,-1.277
0.2114,0.00680000000000002,-0.2248,-0.435,-0.0126,-0.4968,-0.4556,-0.5136,0.1294
0.3076,3.98809293336018,-0.2064,0.1068,-0.3068,0.2468,-0.4476,-0.438,-0.2108
-0.263,0.091,3.9926561738424,-0.1646,0.2964,0.0486,-0.1748,-0.3892,-0.4392
0.2198,-0.4998,-0.0264,3.60580819604613,-0.9456,-0.0306,0.2428,0.0954,-0.15
0.389,-0.3002,0.1558,-0.3534,-0.0004,0.2456,0.0102,0.2592,-0.3272
0.3942,-0.0902,-0.1144,-0.3252,-0.00820000000000002,-0.1974,3.80135452857438,3.4732286538858,0.0756
0.09,0.04,-0.2886,0.0346,-0.117,-0.3152,-0.289,3.4554286538858,0.1888
-0.1362,-0.5126,-0.2006,0.367,0.3628,-0.3528,-0.3416,0.2576,0.5034
-0.167,0.2674,-0.1942,0.2036,-0.438,-0.0248,-0.1216,-0.1464,0.0354
0.061,0.0598,-0.264,0.0722,0.1036,-0.3004,-0.322,0.4668,-0.3976
0.1836,4.57429706441394,-0.4444,3.99991980773082,-0.1764,0.0276,0.0276,-0.4432,-0.00239999999999999
-0.357,0.1652,0.452,-0.0214,0.1016,-0.138,-0.4062,-0.1888,0.3946
0.1076,-0.091,0.2824,3.91878460264901,-0.0968,-0.5524,-0.5326,-0.1376,-0.4098
-0.4464,-0.2122,3.7970561738424,4.25102115183246,-0.7616,-0.324,-0.3152,-0.0408,-0.587
-0.2946,0.2882,0.3544,0.3356,-0.1862,-0.0082,-0.0566,-0.165,-0.3928
-0.1518,-0.278,0.174,0.1486,-0.0052,-0.281,3.95795452857438,-0.244,-0.0922
-0.091,-0.053,0.237,-0.0848,0.3258,0.129,3.63049402000426,-0.1126,-0.0396
-0.3474,-0.0984,-0.1378,0.0944,-0.0652,-0.3,-0.2374,-0.3864,-0.1906
-0.0992,-0.1068,-0.0282,0.2054,0.1732,-0.0848,0.072,-0.0298,0.4554
-0.0738,-0.819,-0.5114,-0.0516,-0.2536,0.00680000000000001,3.68395452857438,0.019,-0.2634
4.35930717625534,-0.2626,0.4478,0.1492,-0.2656,-0.0304,-0.408,-0.2564,-0.288
0.1432,0.3178,-0.0108,-0.1492,3.32983667621777,-0.5146,-0.1088,-0.438,-0.3326
4.41545577199098,0.0448,0.00940000000000001,-0.178,-0.00600000000000001,0.097,-0.4584,-0.3246,0.0818
0.1642,-0.5304,-0.3206,-0.5336,0.3586,-0.3674,-0.7066,0.3498,-0.5378
0.0378,4.08660376586165,-0.1304,3.51000819604613,4.02026178291374,0.3864,0.216,-0.5186,-0.1696
4.38011156601843,-0.2104,0.4364,-0.2786,0.011,0.3832,3.86329402000426,-0.0962,-0.2598
-0.2048,0.0724,0.2892,0.1246,0.0514,-0.2932,-0.3494,0.1596,-0.5436
-0.5384,0.078,0.1064,3.83338460264901,3.41246178291374,-0.3266,-0.1568,-0.2274,-0.3914
-0.2566,-0.5264,0.0116,-0.6476,-0.1714,-0.0916,-0.2654,-0.0842,0.24
4.00391156601843,-0.139,-0.6226,-0.297,-0.2928,0.0598,4.20795452857438,-0.4294,-0.4604
-0.0714,-0.2122,-0.0892,-0.3488,-0.8748,-0.3986,3.57675452857438,0.2608,-0.2102
-0.0226,3.76392738746319,-0.619,-0.001,-0.4712,3.87528202201386,4.05429402000426,-0.126,-0.0624
3.84945577199098,3.66409293336018,3.9242561738424,4.46517219055374,0.1148,-0.2038,-0.1444,3.7710286538858,-0.145
-0.4048,-0.0384,0.4506,0.000399999999999978,0.4524,0.1866,-0.108,-0.1324,-0.1062
0.141,0.0606,0.2408,-0.0698,-0.206,-0.3912,0.151,0.2392,-0.1608
-0.0198,3.90060376586165,-0.4376,-0.395,-0.0778,-0.4098,4.37951200661294,-0.3764,3.56322854251012
-0.0218,-0.0512,0.4622,-0.1478,-0.5784,0.0954,-0.2304,0.021,-0.0972
-0.1946,0.4536,0.1478,3.89737219055374,0.2664,-0.0778,-0.4706,0.0276,3.54951418699187
-0.0862,0.1992,-0.143,-0.1168,0.3888,-0.5216,3.25773088622998,0.3246,-0.3562
-0.2758,0.4138,-0.025,-0.037,-0.3228,0.1442,-0.289,-0.0578,-0.2822
-0.0378,0.265,-0.0808,-0.2672,-0.3558,-0.1876,-0.069,-0.4432,-0.1442
4.16910717625534,0.091,-0.1576,0.0196,-0.00619999999999998,-0.1038,0.0598,-0.4482,-0.1358
-0.1236,0.555,-0.1422,2.96042115183246,-0.1842,-0.4802,-0.0936,-0.5794,0.0822
3.75505577199098,-0.1582,4.46454951781971,-0.4024,-0.392,3.82348202201386,3.85795452857438,-0.037,0.2458
0.1014,-0.148,0.0186,-0.0452,0.107,0.26,-0.2006,-0.284,3.31991418699187
0.0964,-0.4232,0.1602,0.0602,0.2024,0.09,-0.026,-0.1432,-0.4194
4.16870717625534,-0.2556,-0.1176,0.3294,-0.1164,-0.004,-0.0238,-0.1928,0.1646
0.0298,0.1536,0.0324000000000001,-0.1416,-0.0382,-0.4336,0.1724,-0.00760000000000002,0.1138
3.99585577199098,0.0966,0.2784,-0.3174,-0.4562,-0.1176,-0.3092,-0.00299999999999999,-0.0888
0.1142,0.3292,0.1452,-0.013,-0.41,-0.1682,-0.3114,-0.3984,-0.0424
-0.3218,-0.368,0.1022,-0.431,-0.4106,-0.1886,3.55413088622998,-0.4562,-0.0624
-0.6744,-0.4204,0.037,0.2754,-0.0564,-0.173,0.3278,-0.00479999999999999,0.112
-0.235,-0.0604,-0.3406,4.11577219055374,0.024,-0.1998,0.1018,0.0766,-0.0698
0.1794,-0.3856,-0.4964,0.2326,-0.1716,0.089,-0.3276,-0.0328,-0.3632
0.0356,-0.4728,-0.2784,-0.1716,-0.4472,3.57957307853843,-0.1636,0.395,-0.2804
-0.5414,-0.2104,-0.1562,-0.232,0.376,-0.0122,-0.175,-0.6598,-0.4898
4.08451156601843,0.1602,-0.2234,3.96257219055374,0.0412,-0.1426,0.1704,-0.1138,-0.2928
-0.4856,3.92292738746319,0.058,0.1094,0.0886,3.78768202201386,-0.1308,-0.0592,-0.0788
-0.5008,0.0844,-0.0782,4.04802115183246,-0.4732,0.6516,-0.00379999999999999,-0.06,-0.3816
-0.6532,0.1244,-0.3934,4.32597219055374,0.1928,-0.3724,-0.4254,-0.2086,0.0374
-0.3624,-0.201,4.39214951781971,3.79880819604613,-0.3298,-0.2386,-0.2762,0.0278,-0.0044
-0.0276,-0.4834,-0.216,0.1416,3.92226178291374,-0.1138,3.79302009374363,-0.029,-0.1196
0.1984,-0.232,3.8391083385061,0.0294,0.0714,0.0534,-0.0618,-0.0852,0.1558
-0.0796,-0.634,0.1494,-0.2008,-0.3476,-0.2064,3.56995452857438,3.71948843427182,0.00520000000000003
3.70585577199098,-0.1174,-0.387,-0.0706,0.1512,-0.1316,0.352,-0.0926,-0.1646
-0.0672,0.1438,-0.1418,-0.449,-0.2986,0.0998,-0.0664,0.0162,0.3566
-0.0454,-0.3292,-0.4892,-0.5076,-0.2646,0.2314,3.94249402000426,-0.2046,-0.3392
-0.2156,0.073,-0.1374,0.0962,-0.1164,0.0796,3.07462009374363,0.1226,4.09211418699187
-0.6024,0.3044,0.0366,-0.4708,-0.0214,-0.2606,0.5682,-0.1584,-0.4692
0.2296,-0.5138,-0.261,-0.1862,3.52283667621777,-0.1248,-0.0326,-0.4396,0.0322
-0.5662,0.103,0.119,-0.2198,0.111,-0.045,0.2578,3.66788843427182,0.0802
-0.11,-0.3856,-0.3538,-0.0414,0.1032,0.4114,0.1246,-0.1834,-0.1688
0.0258,0.1186,-0.4974,0.0102,-0.277,-0.0464,0.1092,0.2642,-0.368
-0.6712,0.0352,-0.3408,3.69162115183246,-0.0652,-0.00200000000000005,0.1518,-0.2026,-0.5944
0.016,-0.1542,0.2648,-0.3536,-0.104,-0.5578,0.331,-0.3032,-0.1058
-0.3522,-0.3904,-0.0692,0.3484,-0.27,-0.2918,-0.1976,0.0344,-0.2418
0.2594,0.0542,-0.0356,0.248,0.5702,0.2776,3.64069402000426,0.0498,-0.1378
-0.499,-0.0548,-0.2178,-0.1778,-0.3552,-0.0402,0.00820000000000001,0.3344,0.0636
-0.1718,0.0916,-0.2264,-0.1948,0.037,3.59848202201386,3.49842009374363,0.224,-0.1412
-0.2204,-0.3028,-0.2376,-0.2218,0.5084,-0.0866,0.0468,-0.0216,-0.1234
-0.1596,-0.0616,0.2202,-0.00159999999999998,3.67283667621777,0.111,7.65920602661719,-0.1338,0.2176
-0.16,0.0106,0.145,-0.324,-0.003,0.0614,-0.0328,0.1836,-0.2838
-0.154,-0.7336,0.0179999999999999,3.56102115183246,-0.2024,-0.1244,0.1724,0.5768,0.1374
-0.0576,-0.1044,-0.6826,-0.0176,-0.1342,-0.0462,0.3556,0.3002,0.1346
0.0114,0.3374,0.309,-0.087,-0.2174,0.3706,-0.3786,-0.2292,-0.2238
-0.0614,-0.0384,-0.1684,4.08082115183246,-0.2192,0.215,11.7921369128472,3.74300280412371,-0.5372
0.4132,-0.4584,-0.3784,3.31020819604613,0.17,3.78857307853843,-0.2358,-0.1104,0.1592
0.1442,-0.3186,0.0472,0.0896,-0.1244,-0.4514,-0.5474,-0.3928,0.0102
8.42796294824631,0.5574,-0.0486,0.0986,-0.5206,-0.2732,-0.3448,-0.3554,-0.1016
0.472,0.2784,-0.0318,-0.0722,-0.0654,-0.6698,0.1708,-0.095,0.18
-0.335,0.0304,0.3794,-0.4184,-0.5564,3.63977612548381,0.0706,-0.1128,-0.408
-0.3652,0.093,-0.3944,0.43,0.00979999999999999,-0.1266,-0.3896,-0.0772,3.76222854251012
3.87745577199098,0.2808,-0.00699999999999998,-0.0996,0.0294,-0.00759999999999999,-0.4888,-0.2232,-0.1598
-0.3976,0.1496,4.2965083385061,-0.0266,0.058,-0.1208,3.62235452857438,0.085,0.117
0.0148,3.79849706441394,-0.274,0.0212,0.1382,0.0252,-0.0418,-0.0502,-0.1532
0.1062,-0.175,4.08134951781971,0.3492,0.4194,-0.2288,-0.2002,0.1702,-0.0844
-0.0478,-0.3514,0.2438,-0.6578,-0.025,-0.503,-0.2474,-0.1664,-0.168
0.4338,4.28849706441394,0.1126,0.2446,0.6976,0.09,3.88635452857438,-0.2238,3.88022854251012
0.249,0.054,-0.00920000000000003,-0.164,-0.017,0.0638,0.1102,3.58940280412371,3.77625964770196
-0.1024,-0.2066,-0.164,-1.0864,0.1854,-0.002,3.57933088622998,-0.0778,-0.551
0.156,-0.0376,0.0928,-0.1994,-0.2024,-0.2474,-0.1722,-0.6778,-0.2406
-0.6022,-0.2056,0.281,-0.34,-0.063,0.00339999999999998,-0.104,-0.0174,-0.151
